timestamp,stephansplatz,eppendorf,wandsbek,altona,st-georg,niendorf,jungfernstieg,neustadt
2023-01-08 17:50:00+01:00,55.0,65.0,60.0,54.0,23.0,37.0,30.0,21.0
2023-01-08 18:12:00+01:00,50.0,66.0,57.0,46.0,24.0,34.0,30.0,24.0
2023-01-08 19:15:00+01:00,45.0,53.0,45.0,42.0,22.0,25.0,24.0,18.0
2023-01-08 20:11:00+01:00,34.0,42.0,29.0,28.0,16.0,0.0,10.0,0.0
2023-01-08 21:13:00+01:00,0.0,14.0,0.0,10.0,13.0,0.0,0.0,0.0
2023-01-08 22:11:00+01:00,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0
2023-01-08 23:12:00+01:00,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0
2023-01-09 00:14:00+01:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-01-09 02:03:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-09 03:38:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 04:14:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 05:17:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-01-09 06:13:00+01:00,7.0,6.0,0.0,0.0,10.0,0.0,3.0,0.0
2023-01-09 07:18:00+01:00,25.0,16.0,10.0,4.0,13.0,8.0,15.0,16.0
2023-01-09 08:14:00+01:00,32.0,24.0,21.0,10.0,11.0,10.0,17.0,17.0
2023-01-09 09:18:00+01:00,28.0,18.0,24.0,20.0,9.0,19.0,20.0,5.0
2023-01-09 10:14:00+01:00,27.0,16.0,29.0,22.0,15.0,19.0,20.0,8.0
2023-01-09 11:16:00+01:00,27.0,18.0,35.0,25.0,14.0,18.0,17.0,15.0
2023-01-09 12:12:00+01:00,27.0,25.0,34.0,20.0,21.0,20.0,18.0,19.0
2023-01-09 13:26:00+01:00,34.0,30.0,33.0,19.0,24.0,21.0,18.0,28.0
2023-01-09 14:22:00+01:00,35.0,25.0,35.0,16.0,23.0,16.0,16.0,21.0
2023-01-09 15:16:00+01:00,34.0,26.0,40.0,17.0,20.0,22.0,18.0,16.0
2023-01-09 16:20:00+01:00,32.0,28.0,42.0,28.0,26.0,26.0,30.0,24.0
2023-01-09 17:23:00+01:00,51.0,56.0,61.0,40.0,44.0,41.0,49.0,42.0
2023-01-09 18:30:00+01:00,90.0,96.0,92.0,56.0,62.0,65.0,75.0,72.0
2023-01-09 19:18:00+01:00,91.0,100.0,93.0,67.0,70.0,70.0,73.0,92.0
2023-01-09 20:12:00+01:00,83.0,83.0,77.0,65.0,53.0,44.0,61.0,71.0
2023-01-09 21:16:00+01:00,58.0,54.0,36.0,45.0,31.0,26.0,38.0,33.0
2023-01-09 22:13:00+01:00,0.0,29.0,21.0,24.0,23.0,0.0,0.0,0.0
2023-01-10 00:14:00+01:00,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0
2023-01-10 02:06:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-10 03:44:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 04:15:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-10 05:18:00+01:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-01-10 06:13:00+01:00,6.0,100.0,0.0,0.0,11.0,0.0,5.0,0.0
2023-01-10 07:30:00+01:00,30.0,20.0,11.0,10.0,18.0,11.0,19.0,21.0
2023-01-10 08:29:00+01:00,35.0,20.0,18.0,14.0,11.0,10.0,21.0,17.0
2023-01-10 09:56:00+01:00,23.0,25.0,36.0,19.0,10.0,23.0,15.0,8.0
2023-01-10 10:50:00+01:00,18.0,26.0,35.0,19.0,11.0,21.0,16.0,12.0
2023-01-10 11:19:00+01:00,15.0,28.0,34.0,20.0,13.0,19.0,18.0,17.0
2023-01-10 13:49:00+01:00,31.0,22.0,25.0,20.0,17.0,16.0,29.0,22.0
2023-01-10 15:02:00+01:00,32.0,24.0,25.0,24.0,18.0,16.0,21.0,22.0
2023-01-10 15:29:00+01:00,34.0,21.0,32.0,24.0,21.0,23.0,19.0,16.0
2023-01-10 16:20:00+01:00,39.0,25.0,53.0,26.0,31.0,28.0,23.0,19.0
2023-01-10 17:38:00+01:00,62.0,55.0,90.0,47.0,60.0,51.0,61.0,58.0
2023-01-10 18:44:00+01:00,86.0,71.0,100.0,68.0,85.0,55.0,73.0,85.0
2023-01-10 19:31:00+01:00,82.0,90.0,88.0,73.0,72.0,48.0,76.0,76.0
2023-01-10 20:12:00+01:00,68.0,88.0,78.0,65.0,48.0,42.0,68.0,66.0
2023-01-10 21:36:00+01:00,39.0,53.0,39.0,31.0,29.0,23.0,30.0,21.0
2023-01-10 22:13:00+01:00,1.0,29.0,30.0,21.0,17.0,0.0,1.0,4.0
2023-01-10 23:14:00+01:00,1.0,0.0,2.0,9.0,11.0,0.0,1.0,0.0
2023-01-11 00:14:00+01:00,1.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0
2023-01-11 02:03:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-11 03:41:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 04:15:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 05:17:00+01:00,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2023-01-11 06:13:00+01:00,7.0,5.0,0.0,0.0,10.0,0.0,4.0,0.0
2023-01-11 07:17:00+01:00,21.0,13.0,16.0,8.0,13.0,6.0,19.0,20.0
2023-01-11 08:13:00+01:00,26.0,20.0,25.0,12.0,12.0,11.0,20.0,17.0
2023-01-11 09:18:00+01:00,24.0,20.0,28.0,15.0,14.0,18.0,18.0,11.0
2023-01-11 10:17:00+01:00,19.0,21.0,33.0,16.0,15.0,18.0,18.0,12.0
2023-01-11 11:18:00+01:00,19.0,20.0,33.0,23.0,14.0,17.0,18.0,11.0
2023-01-11 12:12:00+01:00,22.0,21.0,25.0,20.0,20.0,17.0,24.0,15.0
2023-01-11 13:26:00+01:00,39.0,23.0,26.0,18.0,26.0,15.0,30.0,24.0
2023-01-11 14:24:00+01:00,37.0,100.0,25.0,20.0,17.0,20.0,27.0,22.0
2023-01-11 15:18:00+01:00,41.0,24.0,32.0,25.0,14.0,21.0,21.0,22.0
2023-01-11 16:26:00+01:00,39.0,27.0,45.0,25.0,27.0,35.0,34.0,21.0
2023-01-11 17:25:00+01:00,58.0,100.0,64.0,42.0,47.0,39.0,52.0,35.0
2023-01-11 18:18:00+01:00,73.0,62.0,86.0,47.0,63.0,50.0,72.0,67.0
2023-01-11 19:20:00+01:00,74.0,90.0,77.0,63.0,56.0,56.0,63.0,71.0
2023-01-11 20:13:00+01:00,56.0,83.0,71.0,60.0,50.0,45.0,51.0,47.0
2023-01-11 21:14:00+01:00,44.0,59.0,48.0,45.0,33.0,33.0,33.0,32.0
2023-01-11 22:13:00+01:00,0.0,30.0,20.0,22.0,14.0,0.0,15.0,0.0
2023-01-11 23:15:00+01:00,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
2023-01-12 00:14:00+01:00,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
2023-01-12 02:04:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-12 03:39:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12 04:14:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-12 05:16:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-01-12 06:13:00+01:00,5.0,5.0,0.0,0.0,6.0,0.0,6.0,0.0
2023-01-12 07:17:00+01:00,23.0,15.0,10.0,6.0,16.0,5.0,18.0,0.0
2023-01-12 08:13:00+01:00,31.0,20.0,21.0,10.0,15.0,13.0,25.0,0.0
2023-01-12 09:18:00+01:00,27.0,22.0,20.0,20.0,10.0,13.0,20.0,2.0
2023-01-12 10:15:00+01:00,24.0,21.0,20.0,23.0,14.0,20.0,16.0,9.0
2023-01-12 11:17:00+01:00,25.0,14.0,31.0,26.0,13.0,20.0,20.0,15.0
2023-01-12 12:17:00+01:00,33.0,100.0,36.0,28.0,20.0,20.0,20.0,17.0
2023-01-12 13:28:00+01:00,37.0,17.0,30.0,25.0,18.0,14.0,28.0,23.0
2023-01-12 14:28:00+01:00,31.0,17.0,32.0,19.0,14.0,15.0,20.0,19.0
2023-01-12 15:17:00+01:00,32.0,18.0,33.0,15.0,19.0,19.0,24.0,14.0
2023-01-12 16:22:00+01:00,29.0,25.0,38.0,23.0,26.0,30.0,30.0,24.0
2023-01-12 17:34:00+01:00,54.0,39.0,57.0,42.0,37.0,42.0,50.0,32.0
2023-01-12 18:26:00+01:00,81.0,70.0,70.0,54.0,57.0,50.0,61.0,57.0
2023-01-12 19:18:00+01:00,81.0,80.0,77.0,58.0,50.0,55.0,72.0,58.0
2023-01-12 20:12:00+01:00,69.0,70.0,70.0,56.0,46.0,48.0,57.0,52.0
2023-01-12 21:15:00+01:00,45.0,44.0,49.0,38.0,30.0,28.0,35.0,27.0
2023-01-12 22:13:00+01:00,13.0,22.0,6.0,25.0,17.0,0.0,1.0,0.0
2023-01-12 23:14:00+01:00,100.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0
2023-01-13 00:14:00+01:00,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0
2023-01-13 02:04:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-13 03:45:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 04:16:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 05:17:00+01:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-01-13 06:13:00+01:00,7.0,5.0,0.0,0.0,5.0,0.0,6.0,0.0
2023-01-13 07:18:00+01:00,18.0,19.0,10.0,6.0,13.0,6.0,15.0,0.0
2023-01-13 08:13:00+01:00,24.0,25.0,20.0,13.0,14.0,15.0,16.0,7.0
2023-01-13 10:16:00+01:00,25.0,26.0,35.0,24.0,12.0,31.0,15.0,7.0
2023-01-13 12:13:00+01:00,25.0,30.0,31.0,23.0,13.0,29.0,25.0,15.0
2023-01-13 13:25:00+01:00,37.0,30.0,28.0,27.0,25.0,22.0,30.0,26.0
2023-01-13 14:22:00+01:00,39.0,27.0,34.0,30.0,21.0,20.0,30.0,21.0
2023-01-13 15:14:00+01:00,41.0,28.0,53.0,34.0,24.0,21.0,31.0,23.0
2023-01-13 16:15:00+01:00,42.0,33.0,57.0,41.0,29.0,37.0,41.0,32.0
2023-01-13 17:21:00+01:00,68.0,58.0,71.0,42.0,31.0,48.0,58.0,43.0
2023-01-13 18:13:00+01:00,74.0,100.0,66.0,50.0,41.0,51.0,53.0,51.0
2023-01-13 19:17:00+01:00,74.0,81.0,68.0,60.0,50.0,44.0,54.0,44.0
2023-01-13 20:11:00+01:00,65.0,60.0,58.0,53.0,42.0,29.0,43.0,31.0
2023-01-13 21:14:00+01:00,44.0,31.0,36.0,33.0,26.0,19.0,32.0,14.0
2023-01-13 22:12:00+01:00,8.0,14.0,2.0,14.0,15.0,0.0,0.0,0.0
2023-01-14 00:13:00+01:00,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2023-01-14 02:01:00+01:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-01-14 03:13:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-14 04:14:00+01:00,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2023-01-14 05:15:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-01-14 06:12:00+01:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-01-14 07:16:00+01:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-01-14 08:12:00+01:00,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2023-01-14 09:16:00+01:00,9.0,15.0,0.0,10.0,14.0,9.0,0.0,0.0
2023-01-14 10:13:00+01:00,31.0,100.0,20.0,23.0,23.0,28.0,7.0,8.0
2023-01-14 11:13:00+01:00,35.0,46.0,53.0,28.0,30.0,38.0,23.0,22.0
2023-01-14 12:11:00+01:00,43.0,53.0,65.0,38.0,32.0,39.0,29.0,25.0
2023-01-14 13:22:00+01:00,31.0,61.0,75.0,43.0,22.0,35.0,33.0,30.0
2023-01-14 14:16:00+01:00,28.0,49.0,60.0,41.0,26.0,26.0,40.0,25.0
2023-01-14 15:12:00+01:00,31.0,42.0,60.0,33.0,28.0,26.0,45.0,21.0
2023-01-14 16:13:00+01:00,40.0,43.0,46.0,30.0,30.0,20.0,36.0,20.0
2023-01-14 17:16:00+01:00,52.0,38.0,42.0,39.0,22.0,25.0,36.0,21.0
2023-01-14 18:12:00+01:00,39.0,38.0,38.0,34.0,23.0,25.0,28.0,28.0
2023-01-14 19:15:00+01:00,34.0,39.0,26.0,28.0,20.0,16.0,21.0,20.0
2023-01-14 20:11:00+01:00,35.0,33.0,27.0,25.0,20.0,0.0,2.0,0.0
2023-01-14 21:13:00+01:00,15.0,10.0,3.0,0.0,22.0,0.0,2.0,0.0
2023-01-14 22:12:00+01:00,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0
2023-01-14 23:13:00+01:00,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2023-01-15 00:13:00+01:00,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2023-01-15 02:07:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-01-15 03:42:00+01:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2023-01-15 04:14:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-15 05:16:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15 06:12:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-15 07:16:00+01:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-01-15 08:12:00+01:00,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2023-01-15 09:16:00+01:00,7.0,15.0,0.0,8.0,5.0,14.0,0.0,0.0
2023-01-15 10:13:00+01:00,19.0,38.0,24.0,20.0,8.0,39.0,8.0,5.0
2023-01-15 11:13:00+01:00,41.0,52.0,55.0,32.0,11.0,41.0,20.0,24.0
2023-01-15 12:11:00+01:00,55.0,59.0,64.0,44.0,21.0,50.0,28.0,26.0
2023-01-15 13:23:00+01:00,50.0,55.0,66.0,47.0,40.0,43.0,36.0,28.0
2023-01-15 14:17:00+01:00,50.0,50.0,70.0,45.0,41.0,45.0,48.0,22.0
2023-01-15 15:12:00+01:00,42.0,51.0,66.0,39.0,40.0,37.0,46.0,24.0
2023-01-15 16:13:00+01:00,52.0,59.0,51.0,50.0,28.0,35.0,38.0,31.0
2023-01-15 17:17:00+01:00,54.0,58.0,53.0,49.0,33.0,40.0,31.0,32.0
2023-01-15 18:12:00+01:00,58.0,51.0,50.0,42.0,29.0,41.0,23.0,29.0
2023-01-15 19:15:00+01:00,56.0,47.0,39.0,37.0,21.0,27.0,19.0,22.0
2023-01-15 20:11:00+01:00,47.0,34.0,28.0,31.0,14.0,5.0,8.0,0.0
2023-01-15 21:14:00+01:00,20.0,0.0,5.0,11.0,16.0,0.0,0.0,0.0
2023-01-15 22:12:00+01:00,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0
2023-01-15 23:12:00+01:00,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2023-01-16 00:14:00+01:00,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2023-01-16 02:03:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 03:42:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 04:15:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16 05:17:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-01-16 06:13:00+01:00,8.0,8.0,0.0,0.0,9.0,0.0,6.0,0.0
2023-01-16 07:18:00+01:00,33.0,16.0,10.0,8.0,16.0,6.0,18.0,19.0
2023-01-16 08:14:00+01:00,35.0,24.0,23.0,12.0,16.0,9.0,20.0,23.0
2023-01-16 09:18:00+01:00,33.0,25.0,20.0,20.0,13.0,22.0,13.0,11.0
2023-01-16 10:15:00+01:00,26.0,19.0,28.0,22.0,11.0,18.0,15.0,14.0
2023-01-16 11:15:00+01:00,23.0,20.0,36.0,22.0,17.0,16.0,17.0,15.0
2023-01-16 12:12:00+01:00,23.0,24.0,35.0,25.0,27.0,19.0,20.0,18.0
2023-01-16 13:26:00+01:00,43.0,27.0,27.0,21.0,25.0,19.0,27.0,33.0
2023-01-16 14:22:00+01:00,40.0,24.0,33.0,20.0,20.0,23.0,31.0,17.0
2023-01-16 15:13:00+01:00,36.0,25.0,36.0,22.0,16.0,21.0,22.0,14.0
2023-01-16 16:15:00+01:00,33.0,27.0,43.0,31.0,24.0,24.0,23.0,23.0
2023-01-16 17:18:00+01:00,60.0,50.0,79.0,48.0,46.0,43.0,41.0,37.0
2023-01-16 18:13:00+01:00,84.0,77.0,100.0,57.0,65.0,55.0,61.0,67.0
2023-01-16 19:16:00+01:00,100.0,93.0,100.0,71.0,78.0,62.0,79.0,66.0
2023-01-16 20:11:00+01:00,88.0,78.0,86.0,67.0,65.0,58.0,73.0,59.0
2023-01-16 21:15:00+01:00,57.0,53.0,45.0,48.0,37.0,29.0,45.0,35.0
2023-01-16 22:12:00+01:00,0.0,30.0,23.0,25.0,24.0,4.0,0.0,0.0
2023-01-17 00:14:00+01:00,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
2023-01-17 02:03:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 03:39:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 04:15:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17 05:17:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-01-17 06:13:00+01:00,7.0,4.0,0.0,0.0,8.0,0.0,4.0,0.0
2023-01-17 07:17:00+01:00,26.0,18.0,16.0,9.0,13.0,5.0,16.0,18.0
2023-01-17 08:13:00+01:00,30.0,23.0,26.0,15.0,17.0,11.0,27.0,19.0
2023-01-17 09:18:00+01:00,29.0,23.0,29.0,16.0,14.0,17.0,13.0,5.0
2023-01-17 10:14:00+01:00,24.0,22.0,33.0,17.0,15.0,18.0,6.0,8.0
2023-01-17 11:15:00+01:00,21.0,21.0,31.0,18.0,16.0,16.0,8.0,8.0
2023-01-17 12:12:00+01:00,26.0,26.0,35.0,19.0,21.0,18.0,15.0,15.0
2023-01-17 13:27:00+01:00,35.0,20.0,34.0,19.0,25.0,17.0,18.0,25.0
2023-01-17 14:21:00+01:00,38.0,23.0,24.0,20.0,22.0,17.0,19.0,22.0
2023-01-17 15:13:00+01:00,35.0,20.0,36.0,20.0,16.0,24.0,23.0,21.0
2023-01-17 16:14:00+01:00,28.0,31.0,43.0,25.0,23.0,30.0,28.0,24.0
2023-01-17 17:18:00+01:00,41.0,55.0,71.0,35.0,40.0,45.0,45.0,40.0
2023-01-17 18:13:00+01:00,69.0,69.0,84.0,47.0,63.0,62.0,69.0,68.0
2023-01-17 19:17:00+01:00,91.0,88.0,76.0,69.0,69.0,56.0,81.0,78.0
2023-01-17 20:11:00+01:00,77.0,73.0,76.0,63.0,52.0,44.0,68.0,58.0
2023-01-17 21:14:00+01:00,49.0,100.0,51.0,44.0,34.0,28.0,36.0,35.0
2023-01-17 22:12:00+01:00,1.0,22.0,24.0,22.0,27.0,5.0,0.0,0.0
2023-01-18 00:14:00+01:00,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0
2023-01-18 02:06:00+01:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-18 03:43:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 04:16:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18 05:16:00+01:00,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2023-01-18 06:13:00+01:00,6.0,4.0,0.0,0.0,7.0,0.0,6.0,0.0
2023-01-18 07:18:00+01:00,27.0,19.0,13.0,7.0,14.0,4.0,13.0,20.0
2023-01-18 08:13:00+01:00,24.0,26.0,23.0,14.0,17.0,11.0,15.0,12.0
2023-01-18 09:17:00+01:00,17.0,23.0,27.0,20.0,10.0,20.0,9.0,4.0
2023-01-18 10:14:00+01:00,17.0,22.0,26.0,17.0,7.0,20.0,13.0,7.0
2023-01-18 11:15:00+01:00,21.0,25.0,33.0,21.0,13.0,16.0,8.0,9.0
2023-01-18 12:12:00+01:00,30.0,20.0,31.0,22.0,21.0,17.0,17.0,14.0
2023-01-18 13:25:00+01:00,40.0,22.0,26.0,20.0,24.0,17.0,26.0,25.0
2023-01-18 14:21:00+01:00,40.0,17.0,21.0,20.0,22.0,15.0,33.0,20.0
2023-01-18 15:13:00+01:00,34.0,100.0,24.0,24.0,17.0,11.0,28.0,21.0
2023-01-18 16:14:00+01:00,45.0,27.0,39.0,26.0,24.0,19.0,30.0,27.0
2023-01-18 17:19:00+01:00,51.0,39.0,71.0,38.0,49.0,39.0,40.0,36.0
2023-01-18 18:12:00+01:00,60.0,59.0,100.0,52.0,65.0,46.0,68.0,58.0
2023-01-18 19:16:00+01:00,75.0,100.0,99.0,70.0,61.0,56.0,73.0,68.0
2023-01-18 20:11:00+01:00,69.0,84.0,77.0,59.0,50.0,48.0,62.0,63.0
2023-01-18 21:14:00+01:00,56.0,61.0,52.0,46.0,34.0,28.0,36.0,33.0
